Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),BLOCK BALCONY_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_3_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK STORAGE_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK BATHROOM_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly) 
 12/14  21:00:00,-4.2,6.028041014852267,18.647221091385086,18.73275016258009,19.676490613485709,18.64411693561165,11.315806481136852,18.66117786524975,11.455580643486055,1438.808995929313 
 12/14  22:00:00,-4.6,5.59026334559443,18.617642704797008,18.689407229923686,18.60116353091201,18.681210547061878,11.211139257490063,18.642754358456043,11.38592953375628,2376.5992399968472 
 12/14  23:00:00,-4.9,5.244722742633605,18.66140254881256,18.689900384261767,18.564787941691237,18.71095542486662,11.08810872737502,18.683547777343997,11.292624617293298,2403.596875897293 
 12/14  24:00:00,-5.3,4.895440759579769,18.607949566506677,18.65937903833283,18.598868271667177,18.652637976909636,10.913840507550419,18.63270840567778,11.133544422588234,2580.6761301470706 
 12/15  01:00:00,-5.7,4.572084843574213,18.597560495371817,18.64303714979895,18.494775711855039,18.624364674518746,10.750954988451637,18.61550629372133,10.988946870973415,2623.01555572464 
 12/15  02:00:00,-6.0,4.275224865445519,18.592290402573874,18.605184087922816,18.361808054446294,18.64903590723895,10.584030622564967,18.62225835661544,10.841339921289962,2023.421629810983 
 12/15  03:00:00,-6.4,3.9807422596770225,18.55420799257309,18.591021163126187,18.451787731079898,18.5782269456503,10.423818010822405,18.575370189202198,10.720586803822421,2972.6672850495997 
 12/15  04:00:00,-6.8,3.7115257308092008,18.53932151845123,18.583182103413458,18.475935395175634,18.576495158175648,10.259783667316798,18.564259938322175,10.592193223931833,2972.4705510478307 
 12/15  05:00:00,-7.2,3.4274113749557659,18.521342822038738,18.550665923296255,18.636009736512219,18.573550700132093,10.064464597681195,18.55299743698342,10.413421594759163,3105.103761776394 
 12/15  06:00:00,-7.6,3.1648498597056626,18.500993297139375,18.547115256488764,18.39324755141679,18.533924234733644,9.883665884352835,18.52735733220177,10.238163287606568,2862.585326560615 
 12/15  07:00:00,-7.1,3.012792537643456,18.525672291986326,18.56770387835719,18.407010614842588,18.540194072651088,9.73150320882586,18.538959933839654,10.08783967427828,3297.2381842196764 
 12/15  08:00:00,-6.7,3.0061316647770379,20.69241486216204,21.067948660468095,21.089494678805168,20.57744150299193,9.596088222222236,20.58127582975287,9.97207189988799,9099.965084119194 
 12/15  09:00:00,-6.2,3.457177031659049,22.128361867504574,22.03802927101441,22.209766556266538,22.01254477310304,9.524462328992568,22.04632911912455,9.87993362170693,4785.701898181758 
 12/15  10:00:00,-5.7,6.177598836776183,22.650014166751164,22.255523125155695,22.635075259756925,22.516814249720114,9.57208799623982,22.286385373051187,9.854180946279279,2986.0070713410378 
 12/15  11:00:00,-5.3,11.276200667129679,22.90334054541074,22.308899244091167,23.41658512041336,22.472135364365138,9.708115152373792,22.248378221668565,9.894808750606576,2211.0370468707465 
 12/15  12:00:00,-4.8,17.154861774223695,23.615353262534776,22.449458312984289,24.228925328308649,22.361831494954346,9.88443264038363,22.2867403761678,9.97703629896032,1969.714705366168 
 12/15  13:00:00,-4.5,22.778133171409008,24.616847874927268,22.539190665928897,25.241164997598668,22.382698474353597,10.06067204419642,22.30233920538868,10.085591301804776,1830.967519800682 
 12/15  14:00:00,-4.1,26.450943690925624,25.288035003140008,22.60474334062976,25.980009717943479,22.396501586991719,10.235534196577467,22.325869103505374,10.17420347601095,1747.3522642796745 
 12/15  15:00:00,-3.8,27.769199811461179,25.165808744280687,22.635305178492968,26.120756917124717,22.44443894787148,10.45215222764083,22.359032059994687,10.280222218592023,1661.231725252776 
 12/15  16:00:00,-4.6,26.969702056948777,24.259046926002435,22.65060419011623,25.386248570295604,22.410865232073605,10.607107806966779,22.329336156003526,10.357688953349238,1683.294445109018 
 12/15  17:00:00,-5.4,22.671468182151128,22.78501027744493,22.580592522206385,22.836842186943458,22.37534379365509,10.69095553397282,22.300521641201585,10.407775558889242,2535.151157599573 
 12/15  18:00:00,-6.2,18.47484060943313,21.63402909513365,21.8799049463045,21.082947184030887,21.457267422679224,10.706256675638486,21.253382958877837,10.428087916119525,0.0 
 12/15  19:00:00,-6.8,16.256709859000009,20.375281909234013,20.96373728820737,19.36078866430364,20.24356737369385,10.686134710754239,19.810855742521985,10.432246088486064,0.0 
 12/15  20:00:00,-7.4,14.198455623917502,19.16574690086803,20.07278569932948,18.5628414358789,19.11407610223429,10.61886094159221,18.78163878346758,10.411008474760019,1034.846853224915 
 12/15  21:00:00,-8.0,11.88190985079744,18.600025017269759,18.97291875473571,18.604754453031526,18.595987799683586,10.491361878544277,18.535058641820915,10.349221534608772,2219.830785984438 
 12/15  22:00:00,-8.7,10.175458056378904,18.65181584037259,18.68828250696162,18.58439297861064,18.63395751148633,10.322601331936659,18.61633904315084,10.24901170878546,2502.323888509519 
 12/15  23:00:00,-9.3,8.791129146623103,18.634452818237756,18.673516805702986,18.533658845716564,18.621616031678493,10.130241774078576,18.582873536074069,10.12100124179756,2644.796485387049 
 12/15  24:00:00,-10.0,7.621728433637398,18.591024562516016,18.666319155604407,18.51141126522073,18.580780931929469,9.92636791418274,18.550524974352144,9.9762210787514,2809.9851228934913 
 12/16  01:00:00,-10.3,6.612512727996711,18.573510326446045,18.63001273292972,18.480845524011728,18.5668166851803,9.69937202065788,18.541859689211444,9.776979754645389,2935.149382765838 
 12/16  02:00:00,-10.6,5.778513106076583,18.545495189279359,18.58698560670115,18.446856863521384,18.544939643513524,9.509868772771949,18.52159504106191,9.645331751255864,3044.866518942733 
 12/16  03:00:00,-10.9,5.007146707156366,18.524653298206748,18.56010482423146,18.419686153636385,18.528345986877477,9.281181527965284,18.508234666804716,9.437441097678614,3202.410933335046 
 12/16  04:00:00,-11.2,4.3386783086503188,18.501859480687807,18.548654435777118,18.352794355234218,18.51084316481016,9.07497368813388,18.491450464913826,9.262418380386908,3191.265413886203 
 12/16  05:00:00,-11.5,3.7737713072498995,18.467006345568075,18.532689503590015,18.370474295981198,18.48607145565588,8.90255876269495,18.468695597220603,9.140910995424673,3404.87907078993 
 12/16  06:00:00,-11.8,3.21366985195147,18.46973614581881,18.504087152449196,18.428726566038255,18.484373714815424,8.672539172570059,18.468137834681316,8.924094423170523,3453.298189616792 
 12/16  07:00:00,-11.7,2.775698033756754,18.443581345623519,18.51778382502551,19.0557437701128,18.466746123058255,8.489985117114177,18.451129809056014,8.757549435787463,3321.6309511013637 
 12/16  08:00:00,-11.5,2.5191787218849859,20.480724369928969,20.89083891027139,21.324390226028958,20.320941611082259,8.32746196070975,20.30241808303158,8.623371857633512,8978.318989402886 
 12/16  09:00:00,-11.4,3.070151387816791,22.03281132322957,22.019142823826223,22.111392826400349,21.87512801756209,8.23003685774471,21.80594910090916,8.509821879560337,5045.164969545805 
 12/16  10:00:00,-10.3,6.1978077979375139,22.64780129322924,22.170466072238275,22.613948072443326,22.462347611227786,8.26040337078059,22.13992343828167,8.467083145879384,3218.1288444477623 
 12/16  11:00:00,-9.2,10.238602811489466,22.726625714536877,22.220825991188783,22.735510655468646,22.34665196353325,8.389515395456533,22.138812493188479,8.496701518984715,3005.669173598501 
 12/16  12:00:00,-8.1,13.350220657540043,22.73657056548622,22.306127974804107,22.746608704570119,22.27490626569345,8.567023578270259,22.185793740400457,8.57672339817548,2948.8900758532236 
 12/16  13:00:00,-7.1,14.803271284956569,22.653955119410538,22.349045974295039,22.700014751411943,22.321984640724009,8.767228085027004,22.2365200889305,8.68718915454081,2988.3785479385247 
 12/16  14:00:00,-6.1,15.28845657974474,22.600190355070816,22.385237473382789,22.67419371777766,22.33757956115577,8.930604964224106,22.254349632591479,8.791968483542146,3074.2421804041496 
 12/16  15:00:00,-5.1,14.971454419195636,22.557547517997855,22.395768853537356,23.083901224502417,22.330023581910028,9.089710648650172,22.2505354147647,8.937659909886858,3139.0754590009483 
 12/16  16:00:00,-5.6,14.32423509777398,22.491035907208358,22.415385960455248,22.956259558970375,22.297778772014664,9.13853135632479,22.223872282125816,8.989921491342427,2922.9263485376064 
 12/16  17:00:00,-6.1,12.309158687713648,22.33141357424858,22.384170622708156,22.172589314662173,22.269066867535974,9.150855367362294,22.20254130193242,9.039281758600725,3833.6055540198936 
 12/16  18:00:00,-6.6,10.259949257799026,21.265026205801829,21.396685207361974,20.782775399738506,21.230372043005443,9.13651295453758,21.067193244931617,9.082940989794543,0.0 
 12/16  19:00:00,-6.3,9.320465960867079,19.75808476914877,20.19712303239121,19.365866577267526,19.85971865497756,9.131460555959162,19.461191035009319,9.109777332016947,145.6506609555862 
 12/16  20:00:00,-5.9,8.04174782890794,18.637611914688855,18.91864002822399,18.752192647282535,18.75951833364152,9.108187775317172,18.469441580166128,9.119398902595862,1717.8318176056737 
 12/16  21:00:00,-5.6,7.148374470067458,18.561609068613437,18.63073530032257,18.471771517254355,18.56832186173317,9.055356468444718,18.543416965460886,9.102850095399216,2975.5591261967866 
 12/16  22:00:00,-5.9,6.433243261536874,18.613969140357555,18.650153835717249,18.60667703758928,18.612214135241154,8.978971491723481,18.59542705187006,9.063345992301328,2781.930159246729 
 12/16  23:00:00,-6.2,5.811481335540134,18.583003786117368,18.663890447647569,19.175766544454008,18.599091785488665,8.884802569768067,18.550658184996267,8.997696454426267,2464.1462561044796 
 12/16  24:00:00,-6.5,5.2956730808564649,18.565520756691805,18.675144218531213,19.399100030754604,18.577528125674449,8.802012517799597,18.541768707455224,8.934215930882065,2537.0323494525264 
 12/17  01:00:00,-6.8,4.838477417103897,18.547608203291007,18.62921874208987,18.71842174342156,18.563164405051894,8.730093194262729,18.52345235111159,8.882722775374289,2602.9138525483136 
 12/17  02:00:00,-7.1,4.407849902929017,18.52919766975511,18.580147029263207,18.380355048986865,18.543672072118853,8.655197771077067,18.51498274209273,8.823001872677243,3103.5634542572825 
 12/17  03:00:00,-7.4,4.023386435659136,18.517037845960937,18.566864158152108,18.434669640939597,18.533390980729096,8.58276853045036,18.504873463417188,8.767603722707804,3081.5193354011217 
 12/17  04:00:00,-7.5,3.6751083135245627,18.516440982894435,18.548500687222025,18.50774669134976,18.533158526631206,8.49104729977714,18.50481108179423,8.682402135813608,3335.0958226386265 
 12/17  05:00:00,-7.7,3.3754620488683289,18.501624389470949,18.536825956747575,18.560879241055809,18.5203736062501,8.419409493623692,18.4939253927079,8.632721858829529,3102.667881281225 
 12/17  06:00:00,-7.8,3.1126053723003648,18.479828987729804,18.525230454600604,18.29491903202593,18.50089834042518,8.336777002458599,18.476084145376296,8.56264137201477,3047.710533386714 
 12/17  07:00:00,-7.7,2.8974074558911444,18.47116674884044,18.518029733195659,18.43239750192714,18.492088775944688,8.24823840929809,18.46812625402333,8.481655655292532,3538.3101781733453 
 12/17  08:00:00,-7.6,2.7993384997756305,20.569266372920855,21.002751038077205,21.071919909783966,20.415534466112658,8.156969202305554,20.381639734671816,8.409787984100222,9154.097155492982 
 12/17  09:00:00,-7.5,3.0648499900309984,22.030703291761755,21.975447275818543,22.11015417891704,21.86599992043663,8.113109406431658,21.872141989416038,8.35695587342882,5139.0248372140195 
 12/17  10:00:00,-6.5,4.731594177988595,22.44664799048218,22.18247971589125,22.422207689047644,22.324270695428355,8.188485479500417,22.188026753050609,8.369672247911439,3728.7740364791857 
 12/17  11:00:00,-5.5,7.319156145753213,22.522916489128489,22.192370883757964,22.554120072436029,22.318635610067198,8.364919402804715,22.17806339233194,8.451268272092197,3461.8035954490674 
 12/17  12:00:00,-4.5,10.62663437965329,22.711814555620767,22.296215695792318,22.75161021490083,22.302262084169678,8.583079829412599,22.215181613029548,8.577478996230563,2962.315693999324 
 12/17  13:00:00,-3.7,14.540437442403198,22.89823718060287,22.385959913362535,23.36645135310561,22.34153478084608,8.823976987745633,22.26705663246762,8.735353440793516,2243.1185681663496 
 12/17  14:00:00,-2.9,18.209687648921834,23.050789124363335,22.47047718375766,23.729389473833544,22.36490262737945,9.065218703315225,22.289945913583418,8.903276727308782,1960.2823701326931 
 12/17  15:00:00,-2.1,21.914925036011796,23.15021478166703,22.54553429917114,24.29018909467845,22.37695027097644,9.285615418315741,22.29811202703723,9.06689435661469,1847.306436885555 
 12/17  16:00:00,-2.4,22.965888688491618,22.762328949146978,22.545673481029764,23.954338045617307,22.358308867841488,9.455021129016132,22.2841143454991,9.199961752051245,2142.044384723594 
 12/17  17:00:00,-2.8,19.568172026327017,22.370983012199419,22.500630309765833,22.413084840447288,22.334039050555285,9.579432223895627,22.26586410497756,9.315846010537165,3467.3712459312715 
 12/17  18:00:00,-3.1,15.985947236943224,21.548718571327436,21.693598212910336,21.07475028541476,21.353486826235899,9.662319521639912,21.20223103373735,9.410886826347554,0.0 
 12/17  19:00:00,-3.3,14.178669831650295,20.25569556470868,20.67506219448268,19.363643730403206,20.12719368147649,9.724710586069037,19.74005347248462,9.489395496958564,0.0 
 12/17  20:00:00,-3.6,12.557934898404419,19.077575896956547,19.761986661601534,18.56384929565607,19.04318670885042,9.7604407344411,18.751846707408548,9.551438855585819,1111.6478359193243 
 12/17  21:00:00,-3.8,10.750594623228754,19.249882558576254,18.86598609243187,18.58258553392782,18.64675830372004,9.762131254256677,18.567535283080866,9.604232822626536,2153.2156482125183 
 12/17  22:00:00,-4.2,9.570234560057142,19.253548658639155,18.744823551601994,18.608227463938353,18.702300778813276,9.719457715955468,18.671681675300627,9.597992802518178,1758.7245431714625 
 12/17  23:00:00,-4.5,8.529967861700888,19.304825800260834,18.686061106139879,18.590420812380754,18.647621132656398,9.651651663921392,18.602060857485477,9.574785578059274,2332.7385651627096 
 12/17  24:00:00,-4.9,7.70642147111578,18.994601434400424,18.6786104673015,18.565289621248057,18.61889135128689,9.580610939540384,18.580376501402968,9.538831749024065,2063.416879230703 
 12/18  01:00:00,-5.3,6.982671522358025,18.46166359957735,18.63803801386244,18.549598400442137,18.59879991919359,9.496677340558432,18.56603386654792,9.490471442935143,2812.404539705498 
 12/18  02:00:00,-5.6,6.357333274820951,18.5633864151658,18.631469391271787,18.522149565326936,18.58450609767319,9.410609178972273,18.55513212090608,9.436310266373195,2875.5810177890908 
 12/18  03:00:00,-6.0,5.804970194924737,18.62580465443109,18.613365550400496,18.51891013146437,18.569622320908214,9.323418274679576,18.54305765280443,9.378482652384087,2864.7824025851824 
 12/18  04:00:00,-6.3,5.273088406544566,18.55765267195828,18.575053264548165,18.494685007000226,18.565574942270247,9.210885573767414,18.540125922944026,9.285882330979638,2937.452056005658 
 12/18  05:00:00,-6.7,4.806303078057125,18.53105502502839,18.602237774985917,18.53251376520321,18.546747898215707,9.113798445802445,18.524131315268077,9.210386466598852,3233.89320199383 
 12/18  06:00:00,-7.0,4.421102605566059,18.572853448098227,19.40220538670075,19.309517326359953,18.550480346439355,9.013201987175198,18.52726548758237,9.131792827138615,2875.014538370626 
 12/18  07:00:00,-6.7,4.192976201621514,18.484318972247679,19.034153736704693,18.77015932182578,18.531878565420457,8.933176940981629,18.51140676027211,9.07109302749651,1900.8790609102416 
 12/18  08:00:00,-6.3,3.989135652653804,20.64031786107799,20.87106466141675,20.849057403007334,20.48621738944948,8.848749275362053,20.460468244712439,8.997068492984884,9551.974978802165 
 12/18  09:00:00,-6.0,4.602797190824417,22.19772205499115,22.146497920626925,22.30011175506594,22.042063808003858,8.829397432214787,21.9838280135292,8.956911799456064,4524.01895276627 
 12/18  10:00:00,-4.7,8.451880600138065,22.823154700185485,22.27844764580558,23.494480547994539,22.62472890917276,8.92824990957392,22.24759886711412,8.988237577149052,2257.276069340563 
 12/18  11:00:00,-3.3,14.196846885275603,23.025952646115028,22.353272843232707,24.0743415823953,22.492513000639617,9.131591021495128,22.230698879058069,9.093018362799585,2011.2100558363675 
 12/18  12:00:00,-2.0,20.098390784227047,23.656667418686469,22.49057685944344,24.566818556688174,22.343724627733687,9.360929142240332,22.263237598970148,9.234093077598648,1950.6332671532712 
 12/18  13:00:00,-1.6,25.207094837279798,24.580195791677988,22.569370319473057,25.58905609549392,22.403278016879548,9.60101662011807,22.295331575949644,9.393471026295562,1801.5855195406295 
 12/18  14:00:00,-1.2,28.495283607871369,25.346203469360007,22.642397185188409,26.339281370105039,22.410059096318599,9.857871983690144,22.323042726817506,9.56425260337993,1695.8099280768456 
 12/18  15:00:00,-0.8,29.600447574814298,25.32042991051482,22.67174149093562,26.540426833884596,22.46207469599741,10.148069815994973,22.363278796615974,9.744377766947834,1603.5140871182195 
 12/18  16:00:00,-1.5,28.80760651464388,24.59454349944565,22.684349891995248,25.942309668014027,22.437729103600185,10.379392249190098,22.338226150861496,9.899881125456475,1616.9207783454744 
 12/18  17:00:00,-2.1,24.49911004641237,23.02273587036983,22.627156961990335,23.56283554509651,22.407911742881074,10.551740934472094,22.31895432524504,10.041340930932643,1935.5132775366321 
 12/18  18:00:00,-2.8,20.206390250928608,21.798183605326689,22.000573057219005,21.136861980398956,21.537016520233704,10.653410400450067,21.309254226237749,10.151830315910092,0.0 
 12/18  19:00:00,-3.5,17.96139140285822,20.62135611908758,21.16944032304819,19.638279744223448,20.394826314880655,10.707482994190457,19.925369005580874,10.237068947815273,0.0 
 12/18  20:00:00,-4.3,15.912116666211255,19.556048078462735,20.366115636782923,18.670225065748853,19.354727936771949,10.7191073220061,18.862209604557554,10.298787926741774,683.9186385942932 
 12/18  21:00:00,-5.0,13.708260801279934,18.7380277068494,19.419283659076617,18.651400830732137,18.657270877178374,10.675748966014356,18.565428838228628,10.32662095931931,1816.9025287052073 
 12/18  22:00:00,-5.6,11.910135221351766,18.683494572330909,18.778135167202245,18.64522669413326,18.662860076261045,10.57756166697985,18.646238285804829,10.30695676879756,2188.225662359255 
 12/18  23:00:00,-6.1,10.46821929848012,18.679842635334237,18.71710935504,18.59164280049462,18.661671025921707,10.443504147874656,18.62089474079659,10.249153030114855,2374.578788632411 
 12/18  24:00:00,-6.7,9.249735921767858,18.648429269625518,18.701782287105446,18.57005342093892,18.625744977273699,10.288274011882507,18.587907969128428,10.16471553431397,2551.706040328945 
 12/19  01:00:00,-7.1,8.19764258402753,18.63411113963177,18.673389164130844,18.531079719813169,18.611727112837526,10.111325686523263,18.582212834857157,10.038924252492186,2632.5277326599585 
 12/19  02:00:00,-7.4,7.345875771005866,18.603831367221333,18.635615306503796,18.51409262726852,18.5936089166599,9.964513325750918,18.566895381398326,9.948973532733716,2770.6029366419643 
 12/19  03:00:00,-7.8,6.55443431735264,18.587699094269817,18.60868139397516,18.50276186981991,18.57921488486727,9.784123282891798,18.55495760256241,9.804077470508453,2913.385305888309 
 12/19  04:00:00,-7.9,5.884305988931528,18.563884423908435,18.602751664719106,18.46762573391466,18.560882043449128,9.61766965249026,18.538656097157874,9.675864899230696,2928.386174652091 
 12/19  05:00:00,-8.1,5.3175283308592109,18.529111522587887,18.58256873526043,18.46707095341754,18.536321353154706,9.473871525204718,18.516858361718588,9.581197215740027,3097.5329170992245 
 12/19  06:00:00,-8.2,4.766073068724099,18.53289625366937,18.53820877166399,18.479804199392846,18.53562075972369,9.279383496383291,18.516505148708228,9.410294126794162,3100.820412549097 
 12/19  07:00:00,-8.0,4.327139765431648,18.50615184416085,18.567264442142745,18.447257357339315,18.519017033645015,9.125597411857719,18.500942137270039,9.276247200038429,3268.4741551108036 
 12/19  08:00:00,-7.8,4.081062759895069,20.65768460714338,20.961774680143124,20.969535156333078,20.479105859465958,8.988199210271223,20.45599300500621,9.171144151715046,9257.26258789564 
 12/19  09:00:00,-7.6,4.57810673023542,22.171178542971885,22.13252493555057,22.23760575861744,22.008999459766398,8.91444765645829,21.95699950883604,9.090357264521874,4637.556244273574 
 12/19  10:00:00,-6.1,6.350733116778576,22.51437064820612,22.19109311039069,22.484311702595755,22.382458490409087,8.96511735883034,22.23061277089066,9.08005894695418,3507.437818147884 
 12/19  11:00:00,-4.7,7.932429815550332,22.44942220412478,22.21154813663868,22.44344077070716,22.306805150879005,9.08933322591655,22.210963481691829,9.121887871807724,3685.5416626706233 
 12/19  12:00:00,-3.2,8.18770282092143,22.28340113602315,22.25562364888954,22.34614403812568,22.24788563058906,9.199799457583915,22.212014627321215,9.18868360619398,3884.952936317401 
 12/19  13:00:00,-2.5,8.298560655294736,22.377692760725038,22.357552405318214,22.28265015478771,22.322846260379316,9.32890880783241,22.27321659047598,9.284631993877034,3806.377802347868 
 12/19  14:00:00,-1.8,8.379956559014854,22.481051248201284,22.35639711739765,22.378931056493334,22.38482133575649,9.442676344424246,22.300210262696596,9.383366003633576,3716.782190138237 
 12/19  15:00:00,-1.1,8.23030699192394,22.329406974248064,22.29821209196694,22.409485371721794,22.313401781015814,9.528681632715815,22.252008696394335,9.472540545932779,3450.7542636123762 
 12/19  16:00:00,-1.7,7.834069549667685,22.27294859682104,22.331199037290547,22.325329235284174,22.281187284111824,9.577964735870229,22.244314656808379,9.527483689916759,3875.4224906902964 
 12/19  17:00:00,-2.2,7.306267423525211,22.331748378745517,22.355658873861278,22.26430053410113,22.310554161954309,9.631221004801308,22.260624462435478,9.620828929840219,3721.7354764524875 
 12/19  18:00:00,-2.8,6.910720262674914,21.342588404871067,21.410728903692346,20.80197356344447,21.380113635375577,9.669361059404896,21.230295086703636,9.678431783753004,0.0 
 12/19  19:00:00,-2.9,6.555424304750136,19.90136003323199,20.15780830859663,18.950209220203385,20.106598871759446,9.69998603990533,19.77525221839688,9.735761052135793,191.46209623424753 
 12/19  20:00:00,-3.1,5.989779489578574,19.241629504669583,19.08069435363859,20.105653161507119,18.928531204847596,9.716613435689269,19.26470427386476,9.798056751551976,918.7769115381212 
 12/19  21:00:00,-3.2,5.616471456054301,19.025385694866814,18.820053731583806,20.308711447321188,18.623678741085933,9.701744376164458,19.138757388792656,9.803898822179006,428.14295861084079 
 12/19  22:00:00,-3.3,5.284490491247535,18.493751628432748,18.62213574266917,19.314210405652028,18.568572707688057,9.673089987175552,18.52810297519016,9.792976155466425,2315.0860036172644 
 12/19  23:00:00,-3.4,5.038839191383178,18.59433868303315,18.68242167598907,18.77927082831055,18.662107631411886,9.626334630646764,18.566882055709244,9.755131057447763,2329.900561051032 
 12/19  24:00:00,-3.5,4.8261122958816939,18.593101499256549,18.702933235246655,19.473536484235724,18.62147644297155,9.556571392057596,18.591426973909429,9.687573632086306,2520.839184148297 
 12/20  01:00:00,-4.0,4.576803616785696,18.552793714498578,18.66368560979372,19.1791726111724,18.592170048750753,9.49061661758404,18.555106732004789,9.634833515983053,2098.073930416617 
 12/20  02:00:00,-4.5,4.288653229898178,18.57362638722996,18.612596210220507,18.376649280793698,18.59136235163608,9.4122413798245,18.572447537490527,9.567550534869604,2905.4588926330425 
 12/20  03:00:00,-5.0,4.006385844428364,18.542077025758233,18.564483688508756,18.669302537492717,18.5682279061751,9.330966871985716,18.548038955967045,9.491240682980405,2995.5824347142216 
 12/20  04:00:00,-4.7,3.829697967040961,18.527572557672195,18.574466820321854,18.56058001130126,18.56154208473368,9.257857497011015,18.529914760790374,9.423091282976389,2793.6429561307937 
 12/20  05:00:00,-4.3,3.7165362900505869,18.5628487587029,18.584241908392707,18.29821840459335,18.572392035904604,9.183477728794563,18.55355054812996,9.358774936362716,2989.3891588643887 
 12/20  06:00:00,-4.0,3.621155996685052,18.54876276909404,18.56721043150022,18.38652093612682,18.560442826077727,9.10950831854711,18.54755273588147,9.30697868042303,2998.2805359172635 
 12/20  07:00:00,-4.2,3.4887990623558697,18.519873632170979,18.549288240567653,18.52809851943553,18.545187499610245,9.01507210485616,18.5230922022833,9.234742684332426,3179.2052890128452 
 12/20  08:00:00,-4.4,3.4537611398703529,20.674712561446424,21.0385740427712,21.090791192750286,20.546472441439268,8.921085414731538,20.52682254975326,9.157305081263579,9157.592644215358 
 12/20  09:00:00,-4.6,4.126041719995225,22.136746850125353,21.97160320029419,22.305887005285727,22.037261319808687,8.88964830447051,21.999029979335846,9.097646410122064,3928.634993454681 
 12/20  10:00:00,-3.1,8.119003374367063,22.725589820558118,22.212685239362825,23.480872590563178,22.547903198351855,8.999713294920714,22.172198755600829,9.1426889172477,2569.4683110253195 
 12/20  11:00:00,-1.6,13.600432627805996,23.27462395044803,22.352861455312735,24.088491302615549,22.512705362929617,9.21356960852877,22.254457623972596,9.255263182997214,1991.6886557284236 
 12/20  12:00:00,-0.1,19.82227048027548,24.10468270399228,22.48362192377954,24.636729343939697,22.36789856802178,9.456890223641795,22.285589719159014,9.404728777838383,1921.5438867650714 
 12/20  13:00:00,0.4,21.15515434961315,23.58064898423001,22.4816027075239,23.912754099175286,22.459958792621387,9.75074457282394,22.34580772979465,9.588327695976261,1831.3721091098168 
 12/20  14:00:00,0.8,18.929545674652187,22.58398492643786,22.486479506576285,22.565094725424783,22.439166668748898,10.023588270170178,22.355132958385864,9.779089997621748,2826.461486960001 
 12/20  15:00:00,1.3,16.19996283001783,22.44682918807715,22.477073014869427,22.443228290379268,22.40633358114868,10.18571945321304,22.323978811670256,9.938990694070635,3340.9414704128344 
 12/20  16:00:00,0.9,14.155772870142398,22.52607763992668,22.484503898539307,22.436188106443788,22.41200254280135,10.30208648076175,22.334693385329655,10.083736581551385,3243.3622897191676 
 12/20  17:00:00,0.6,12.641059716340159,22.50191348464238,22.478586965281957,22.413689835655167,22.405474905104407,10.385400313047967,22.335614389871219,10.214587264757224,3272.973770445362 
 12/20  18:00:00,0.2,11.4398787977796,21.611772493457385,21.62194921748616,21.216035040175368,21.527351865717124,10.462122449311828,21.366703586642509,10.373112024917268,0.0 
 12/20  19:00:00,0.2,10.822168403786307,20.406562892962059,20.587618994200708,19.66970714589782,20.403698552398063,10.519935670956432,20.027077316769004,10.459466851763209,0.0 
 12/20  20:00:00,0.1,10.142830056134923,19.26023710498571,19.697256866682034,18.725163085448064,19.408461653096507,10.567080240739351,18.942137628815908,10.54516869317071,642.8537777666997 
 12/20  21:00:00,0.1,9.356832608680522,18.616294132733164,18.9696848635839,18.669701793100815,18.68894034617745,10.590075216053459,18.59206983255602,10.610307891688552,1949.494956448488 
 12/20  22:00:00,0.1,8.773884732858095,18.72715099757731,18.80131492798287,18.672310957430569,18.68878254027726,10.573203969388049,18.697335980567425,10.633992181706624,1919.5220807235855 
 12/20  23:00:00,0.1,8.245426640957876,18.598473122083058,19.319634780002585,18.67882985098105,18.636692860890017,10.53366540755515,18.605536623463509,10.65262260910298,2522.6160275537154 
 12/20  24:00:00,0.1,7.881494760080429,19.3042237170753,19.068003754209337,19.410708446705276,19.011338073227046,10.484193905390893,18.7235225292855,10.63043520718691,1462.1717196625311 
 12/21  01:00:00,0.1,7.495070062917428,18.92139763746639,18.60367550328565,18.96477199939235,18.79264972149254,10.447040704639333,18.569524776898644,10.611785231660468,1366.7492343183217 
 12/21  02:00:00,0.0,7.169292851425785,18.574842700645229,18.687768561065,19.222528316329389,18.623268835712968,10.415314881381473,18.637527510689308,10.593411292209073,2194.517215445148 
 12/21  03:00:00,0.0,6.893559886748041,18.64554940112689,18.71393772653195,19.059876237543234,18.666375710320698,10.391446203488187,18.687239948835843,10.574402578814361,1910.5862380836386 
 12/21  04:00:00,-0.2,6.643411193193779,18.70113171499697,18.659402735883636,18.443946610391025,18.68359129121992,10.36884933230999,18.636177606945084,10.55828203202324,2466.323289406109 
